date,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,NH4-N,NO2-N,NO3-N,PO4-P,SiO3-Si,O2,pH,Soca,lipophylic_toxins
August,0.0,5.0,0.0,?,5.0,0.0,0.0,0.0,0.0,257.3,24.404761904761905,2.9476190476190474,29.6,1.22000002861023,33.3800010681152,25.8400001525879,?,0.479999989271164,0.109999999403954,0.430000007152557,0.00999999977648258,?,?,8.27000045776367,2044.3939999999998,?
August,0.0,63.0,0.0,?,0.0,0.0,0.0,63.0,0.0,257.3,24.404761904761905,2.9476190476190474,29.6,1.11000001430511,33.4900016784668,25.9699993133545,?,0.25,0.0900000035762787,0.389999985694885,0.0500000007450581,?,?,8.23999977111816,2044.3939999999998,?
August,0.0,52.0,0.0,?,0.0,26.0,26.0,0.0,0.0,252.60000000000002,25.538095238095234,3.261904761904762,0.3,0.720000028610229,34.2299995422363,25.3600006103516,?,0.46000000834465,0.0599999986588955,0.829999983310699,0.00999999977648258,?,?,8.1899995803833,781.5819999999999,?
August,0.0,19.0,0.0,?,14.0,0.0,0.0,5.0,0.0,252.60000000000002,25.538095238095234,3.261904761904762,0.3,1.12999999523163,34.9500007629395,25.2199993133545,?,0.100000001490116,0.0799999982118607,0.280000001192093,0.119999997317791,?,?,8.13000011444092,781.5819999999999,?
September,84.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,195.8,22.58095238095238,3.4380952380952383,57.0,0.620000004768372,36.1300010681152,27.6200008392334,?,0.569999992847443,0.0700000002980232,0.589999973773956,0.0299999993294477,?,?,8.15999984741211,1020.2119999999999,?
September,165.0,41.0,0.0,?,23.0,0.0,0.0,18.0,0.0,195.8,22.58095238095238,3.4380952380952383,57.0,0.389999985694885,35.7299995422363,27.5799999237061,?,0.740000009536743,0.00999999977648258,0.419999986886978,0.0399999991059303,?,?,8.06999969482422,1020.2119999999999,?
September,159.0,17.0,0.0,?,0.0,13.0,0.0,4.0,0.0,136.20000000000002,18.50952380952381,3.3428571428571425,112.2,0.639999985694885,36.6399993896484,27.4099998474121,?,0.75,0.0199999995529652,0.600000023841858,0.0299999993294477,?,?,8.25,3640.7139999999995,?
September,0.0,74.0,0.0,?,28.0,46.0,0.0,0.0,0.0,136.20000000000002,18.50952380952381,3.3428571428571425,112.2,0.370000004768372,36.310001373291,26.9599990844727,?,0.0599999986588955,0.00999999977648258,1.01999998092651,0.00999999977648258,?,?,8.22000026702881,3640.7139999999995,?
October,0.0,117.0,0.0,?,108.0,0.0,9.0,0.0,0.0,135.70000000000002,16.314285714285713,3.0619047619047626,133.4,0.75,36.91,22.08,8.0,0.910000026226044,0.0299999993294477,0.889999985694885,0.0599999986588955,3.65000009536743,210.350006103516,8.07999992370605,4242.525000000001,?
October,0.0,133.0,0.0,?,106.0,18.0,9.0,0.0,0.0,135.70000000000002,16.314285714285713,3.0619047619047626,133.4,0.64,36.45,21.88,12.0,1.01999998092651,0.0700000002980232,0.610000014305115,0.0299999993294477,7.96999979019165,208.559997558594,8.11999988555908,4242.525000000001,?
October,?,8.0,0.0,?,0.0,0.0,8.0,0.0,0.0,118.89999999999999,13.438095238095238,3.119047619047618,170.1,0.930000007152557,36.0,20.1000003814697,?,0.699999988079071,0.00999999977648258,0.379999995231628,0.00999999977648258,?,?,8.17000007629395,8789.380000000001,?
May,0.0,16.0,20.0,?,12.0,0.0,4.0,0.0,0.0,122.20000000000002,17.104761904761908,2.2523809523809524,36.2,1.01,36.47,12.38,7.5,1.44000005722046,0.100000001490116,16.8299999237061,0.0900000035762787,10.1599998474121,264.829986572266,8.06999969482422,2467.291,neg
May,117.0,5.0,0.0,?,0.0,0.0,0.0,5.0,0.0,122.20000000000002,17.104761904761908,2.2523809523809524,36.2,1.98,36.84,11.36,7.5,1.38999998569489,0.0700000002980232,9.60000038146973,0.0799999982118607,5.73999977111816,264.829986572266,8.10000038146973,2467.291,neg
June,386.0,5.0,5.0,?,0.0,0.0,5.0,0.0,0.0,176.89999999999998,19.1,2.3857142857142857,47.900000000000006,1.14,36.3,19.29,6.5,0.860000014305115,0.0700000002980232,2.32999992370605,0.0599999986588955,3.80999994277954,229.110000610352,8.05000019073486,2253.9750000000004,neg
June,89.0,142.0,44.0,?,0.0,0.0,18.0,124.0,0.0,176.89999999999998,19.1,2.3857142857142857,47.900000000000006,1.3,36.65,18.39,11.0,0.740000009536743,0.0199999995529652,1.0,0.0399999991059303,2.13000011444092,232.229995727539,8.07999992370605,2253.9750000000004,neg
June,426.0,407.0,19.0,?,0.0,0.0,9.0,398.0,0.0,223.70000000000005,21.738095238095244,2.7047619047619054,54.8,1.14,36.3,19.29,6.5,0.860000014305115,0.0700000002980232,2.32999992370605,0.0599999986588955,3.80999994277954,229.110000610352,8.05000019073486,1411.0790000000002,neg
June,9.0,19.0,19.0,?,0.0,0.0,14.0,5.0,0.0,223.70000000000005,21.738095238095244,2.7047619047619054,54.8,1.3,36.65,18.39,11.0,0.740000009536743,0.0199999995529652,1.0,0.0399999991059303,2.13000011444092,232.229995727539,8.07999992370605,1411.0790000000002,neg
June,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,189.80000000000004,19.98095238095238,2.7142857142857144,94.99999999999999,0.800000011920929,34.9199981689453,24.7700004577637,?,0.720000028610229,0.0399999991059303,1.97000002861023,0.0500000007450581,?,?,8.18000030517578,1183.7740000000003,neg
June,88.0,14.0,0.0,?,9.0,0.0,5.0,0.0,0.0,189.80000000000004,19.98095238095238,2.7142857142857144,94.99999999999999,1.22000002861023,35.3400001525879,24.5300006866455,?,0.569999992847443,0.0299999993294477,0.930000007152557,0.0299999993294477,?,?,8.06999969482422,1183.7740000000003,neg
July,5.0,15.0,5.0,?,0.0,0.0,10.0,5.0,0.0,213.00000000000003,22.314285714285717,2.8142857142857145,11.799999999999999,0.4,35.97,22.55,17.0,0.680000007152557,0.0299999993294477,1.45000004768372,0.0599999986588955,3.1800000667572,214.809997558594,8.06999969482422,660.3879999999998,neg
July,83.0,55.0,0.0,?,37.0,0.0,9.0,9.0,0.0,213.00000000000003,22.314285714285717,2.8142857142857145,11.799999999999999,0.74,36.11,22.79,14.5,0.769999980926514,0.0199999995529652,3.0699999332428,0.0299999993294477,3.63000011444092,217.050003051758,8.09000015258789,660.3879999999998,neg
July,0.0,5.0,18.0,?,0.0,0.0,5.0,0.0,0.0,197.2,22.885714285714286,3.1904761904761907,26.9,0.409999996423721,37.4199981689453,22.7199993133545,?,1.10000002384186,0.0399999991059303,3.52999997138977,0.0399999991059303,?,?,8.07999992370605,695.19,neg
July,86.0,41.0,0.0,?,27.0,0.0,14.0,0.0,0.0,197.2,22.885714285714286,3.1904761904761907,26.9,0.400000005960464,37.2299995422363,22.6000003814697,?,0.829999983310699,0.0299999993294477,7.6399998664856,0.0500000007450581,?,?,8.07999992370605,695.19,neg
August,0.0,5.0,0.0,?,0.0,0.0,5.0,0.0,0.0,218.50000000000003,23.804761904761904,3.223809523809524,18.9,0.67,36.91,23.6,10.5,0.689999997615814,0.0199999995529652,2.23000001907349,0.0399999991059303,5.23000001907349,196.949996948242,8.09000015258789,677.5009999999999,neg
August,0.0,11.0,5.0,?,11.0,0.0,0.0,0.0,0.0,218.50000000000003,23.804761904761904,3.223809523809524,18.9,0.27,37.41,22.99,?,0.639999985694885,0.0299999993294477,2.38000011444092,0.0500000007450581,7.05000019073486,201.419998168945,8.0600004196167,677.5009999999999,neg
August,0.0,10.0,0.0,?,10.0,0.0,0.0,0.0,0.0,186.79999999999998,23.838095238095235,2.9428571428571426,10.899999999999999,0.790000021457672,37.2799987792969,23.0100002288818,?,0.600000023841858,0.0399999991059303,3.79999995231628,0.0399999991059303,?,?,8.03999996185303,1154.385,neg
August,0.0,10.0,0.0,?,5.0,0.0,5.0,0.0,0.0,186.79999999999998,23.838095238095235,2.9428571428571426,10.899999999999999,0.779999971389771,37.310001373291,22.0499992370605,?,0.519999980926514,0.0500000007450581,4.28999996185303,0.0299999993294477,?,?,8.05000019073486,1154.385,neg
September,0.0,134.0,0.0,?,130.0,4.0,0.0,0.0,0.0,154.9,22.552380952380947,2.8904761904761904,26.9,0.209999993443489,37.4700012207031,25.6399993896484,?,2.75,0.00999999977648258,5.76000022888184,0.0199999995529652,?,?,8.14000034332275,1277.0149999999999,neg
September,0.0,57.0,4.0,?,44.0,0.0,4.0,9.0,0.0,154.9,22.552380952380947,2.8904761904761904,26.9,0.330000013113022,37.5200004577637,25.5699996948242,?,1.44000005722046,0.0399999991059303,9.97999954223633,0.0500000007450581,?,?,8.14999961853027,1277.0149999999999,neg
September,0.0,34.0,5.0,?,24.0,0.0,5.0,0.0,0.0,147.60000000000002,21.56190476190476,2.9095238095238094,22.700000000000003,0.330000013113022,37.5200004577637,25.5699996948242,?,1.44000005722046,0.0399999991059303,9.97999954223633,0.0500000007450581,?,?,8.14999961853027,1024.941,neg
September,5.0,28.0,0.0,?,19.0,0.0,9.0,0.0,0.0,147.60000000000002,21.56190476190476,2.9095238095238094,22.700000000000003,0.209999993443489,37.4700012207031,25.6399993896484,?,2.75,0.00999999977648258,5.76000022888184,0.0199999995529652,?,?,8.14000034332275,1024.941,neg
September,157.0,61.0,0.0,?,26.0,13.0,22.0,0.0,0.0,167.5,20.952380952380956,3.0095238095238095,22.0,0.35,36.52,24.41,14.5,0.709999978542328,0.00999999977648258,7.23999977111816,0.00999999977648258,6.05000019073486,178.639999389648,8.05000019073486,662.7650000000001,neg
September,0.0,26.0,13.0,?,22.0,0.0,4.0,0.0,0.0,167.5,20.952380952380956,3.0095238095238095,22.0,0.27,36.48,24.83,12.0,0.980000019073486,0.0199999995529652,5.48999977111816,0.0500000007450581,3.17000007629395,182.210006713867,8.09000015258789,662.7650000000001,neg
September,0.0,50.0,5.0,?,41.0,0.0,9.0,0.0,0.0,172.7,20.176190476190477,3.2857142857142856,36.1,0.449999988079071,37.1800003051758,24.0699996948242,?,1.02999997138977,0.0199999995529652,4.05999994277954,0.00999999977648258,?,?,8.11999988555908,751.1360000000001,?
September,0.0,44.0,9.0,?,13.0,9.0,22.0,0.0,0.0,172.7,20.176190476190477,3.2857142857142856,36.1,0.560000002384186,37.189998626709,23.8199996948242,?,1.4099999666214,0.0500000007450581,4.19000005722046,0.0399999991059303,?,?,8.10000038146973,751.1360000000001,neg
September,0.0,101.0,0.0,?,13.0,9.0,75.0,0.0,0.0,174.70000000000002,20.309523809523814,3.2571428571428567,39.2,0.990000009536743,37.4199981689453,22.7700004577637,?,0.879999995231628,0.0799999982118607,6.23000001907349,0.0199999995529652,?,?,8.03999996185303,1029.413,?
September,83.0,60.0,5.0,?,5.0,0.0,55.0,0.0,0.0,174.70000000000002,20.309523809523814,3.2571428571428567,39.2,0.860000014305115,37.4700012207031,23.1000003814697,?,0.769999980926514,0.0500000007450581,2.65000009536743,0.0299999993294477,?,?,8.03999996185303,1029.413,neg
October,95.0,18.0,0.0,?,0.0,9.0,9.0,0.0,0.0,132.50000000000003,19.033333333333335,3.52857142857143,67.2,0.800000011920929,37.5099983215332,22.6499996185303,?,0.920000016689301,0.0399999991059303,2.16000008583069,0.0500000007450581,?,?,8.09000015258789,1917.532,neg
October,0.0,73.0,0.0,?,0.0,55.0,18.0,0.0,0.0,132.50000000000003,19.033333333333335,3.52857142857143,67.2,1.16999995708466,37.4599990844727,22.5100002288818,?,0.569999992847443,0.00999999977648258,2.01999998092651,0.0199999995529652,?,?,8.14999961853027,1917.532,?
October,0.0,96.0,0.0,?,5.0,0.0,14.0,77.0,0.0,143.1,16.728571428571428,3.4380952380952374,35.5,0.66,37.47,22.81,8.5,0.610000014305115,0.0299999993294477,2.5,0.0299999993294477,3.04999995231628,197.399993896484,8.06999969482422,2064.378,neg
October,109.0,50.0,0.0,?,0.0,27.0,23.0,0.0,0.0,143.1,16.728571428571428,3.4380952380952374,35.5,1.41,37.36,22.56,9.0,0.330000013113022,0.0299999993294477,2.58999991416931,0.0299999993294477,3.75999999046326,180.429992675781,8.05000019073486,2064.378,?
October,85.0,90.0,0.0,?,9.0,54.0,27.0,0.0,0.0,107.89999999999999,13.52857142857143,3.1333333333333337,31.3,0.699999988079071,36.6800003051758,22.5499992370605,?,0.00999999977648258,0.0500000007450581,4.98999977111816,0.0799999982118607,?,?,8.05000019073486,1821.4299999999998,poz
October,0.0,30.0,0.0,?,0.0,25.0,5.0,0.0,0.0,107.89999999999999,13.52857142857143,3.1333333333333337,31.3,0.920000016689301,36.8699989318848,22.6900005340576,?,0.300000011920929,0.0700000002980232,6.51999998092651,0.0199999995529652,?,?,8.09000015258789,1821.4299999999998,poz
October,0.0,62.0,0.0,?,19.0,29.0,14.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,0.769999980926514,36.4700012207031,22.9899997711182,?,0.629999995231628,0.100000001490116,8.6899995803833,0.0599999986588955,?,?,8.06999969482422,2762.9429999999998,poz
October,0.0,37.0,0.0,?,5.0,23.0,9.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,1.25,35.8199996948242,22.7600002288818,?,0.860000014305115,0.119999997317791,13.5299997329712,0.0199999995529652,?,?,8.14999961853027,2762.9429999999998,poz
November,?,18.0,0.0,?,0.0,9.0,9.0,0.0,0.0,46.8,11.276190476190475,2.452380952380952,63.599999999999994,1.01999998092651,37.5299987792969,18.8099994659424,?,0.829999983310699,0.0599999986588955,3.26999998092651,0.0399999991059303,?,?,8.06999969482422,1677.3239999999996,neg
November,?,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,43.400000000000006,10.79047619047619,2.6714285714285713,93.3,1.0,37.5800018310547,19.1900005340576,?,0.589999973773956,0.0900000035762787,3.73000001907349,0.0599999986588955,?,?,8.10999965667725,1563.3559999999998,neg
January,0.0,30.0,0.0,?,11.0,0.0,17.0,0.0,0.0,102.40000000000002,2.752380952380953,2.657142857142857,3.2,0.67,38.27,10.07,?,0.639999985694885,0.639999985694885,7.67000007629395,0.0799999982118607,4.34000015258789,281.359985351563,8.13000011444092,1032.2629999999997,?
January,20.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,102.40000000000002,2.752380952380953,2.657142857142857,3.2,0.62,38.21,9.03,?,0.639999985694885,0.670000016689301,9.94999980926514,0.129999995231628,5.80000019073486,290.290008544922,8.14999961853027,1032.2629999999997,?
February,60.0,10.0,0.0,?,0.0,0.0,0.0,0.0,0.0,95.40000000000002,2.619047619047619,2.7571428571428576,8.1,0.67,38.27,10.07,?,0.639999985694885,0.639999985694885,7.67000007629395,0.0799999982118607,4.34000015258789,281.359985351563,8.13000011444092,574.57,?
February,40.0,10.0,0.0,?,0.0,0.0,0.0,0.0,0.0,95.40000000000002,2.619047619047619,2.7571428571428576,8.1,0.62,38.21,9.03,?,0.639999985694885,0.670000016689301,9.94999980926514,0.129999995231628,5.80000019073486,290.290008544922,8.14999961853027,574.57,?
March,100.0,30.0,0.0,?,0.0,6.0,6.0,0.0,0.0,134.29999999999998,7.542857142857143,2.928571428571428,26.099999999999998,0.9,37.24,9.68,11.0,0.639999985694885,0.280000001192093,20.1800003051758,0.0799999982118607,3.78999996185303,312.170013427734,8.11999988555908,1836.9699999999998,?
March,120.0,10.0,0.0,?,0.0,0.0,7.000000000000001,0.0,0.0,134.29999999999998,7.542857142857143,2.928571428571428,26.099999999999998,0.55,37.24,9.86,?,1.75,0.230000004172325,19.1100006103516,0.140000000596046,6.03000020980835,311.730010986328,8.11999988555908,1836.9699999999998,?
April,1700.0,90.0,0.0,?,0.0,7.000000000000001,28.999999999999996,28.999999999999996,0.0,90.69999999999999,10.704761904761906,2.8476190476190473,102.00000000000003,0.55,37.24,9.86,?,1.75,0.230000004172325,19.1100006103516,0.140000000596046,6.03000020980835,311.730010986328,8.11999988555908,2877.7200000000003,?
April,720.0,110.00000000000001,0.0,?,0.0,0.0,40.0,46.0,0.0,90.69999999999999,10.704761904761906,2.8476190476190473,102.00000000000003,0.9,37.24,9.68,11.0,0.639999985694885,0.280000001192093,20.1800003051758,0.0799999982118607,3.78999996185303,312.170013427734,8.11999988555908,2877.7200000000003,?
May,210.0,100.0,0.0,?,0.0,0.0,11.0,85.0,0.0,149.4,16.73333333333333,2.4380952380952383,23.4,0.83,35.63,11.51,10.0,1.30999994277954,0.280000001192093,6.42000007629395,0.0900000035762787,4.73000001907349,294.309997558594,8.35999965667725,2108.48,?
May,0.0,220.00000000000003,0.0,?,0.0,0.0,7.000000000000001,211.0,0.0,149.4,16.73333333333333,2.4380952380952383,23.4,0.77,35.39,11.6,6.0,1.89999997615814,0.259999990463257,6.88000011444092,0.159999996423721,6.55000019073486,296.540008544922,8.35000038146973,2108.48,?
May,110.00000000000001,100.0,20.0,?,46.0,0.0,23.0,34.0,0.0,195.70000000000002,18.085714285714282,2.614285714285714,45.10000000000001,0.100000001490116,35.5299987792969,?,?,?,?,?,?,?,195.470001220703,?,1857.3799999999999,neg
May,590.0,580.0,400.0,?,131.0,0.0,57.99999999999999,342.0,0.0,195.70000000000002,18.085714285714282,2.614285714285714,45.10000000000001,0.71,36.82,19.79,7.0,2.45000004768372,0.189999997615814,1.33000004291534,0.0599999986588955,3.63000011444092,259.920013427734,8.10999965667725,1857.3799999999999,neg
June,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,222.99999999999997,19.071428571428573,2.9523809523809526,27.599999999999998,0.100000001490116,35.5299987792969,?,?,?,?,?,?,?,195.470001220703,?,1885.5900000000004,neg
June,890.0,790.0,390.0,?,28.999999999999996,0.0,73.0,538.0,15.0,222.99999999999997,19.071428571428573,2.9523809523809526,27.599999999999998,0.71,36.82,19.79,7.0,2.45000004768372,0.189999997615814,1.33000004291534,0.0599999986588955,3.63000011444092,259.920013427734,8.10999965667725,1885.5900000000004,neg
June,470.0,270.0,50.0,?,17.0,0.0,28.000000000000004,216.0,0.0,256.9,21.900000000000002,2.6142857142857148,8.0,0.850000023841858,36.5699996948242,?,?,?,?,?,?,?,172.639999389648,?,1043.88,neg
June,130.0,180.0,0.0,?,28.999999999999996,0.0,80.0,36.0,0.0,256.9,21.900000000000002,2.6142857142857148,8.0,1.48,35.47,25.58,6.0,0.330000013113022,0.0700000002980232,0.879999995231628,0.0900000035762787,2.15000009536743,241.610000610352,8.1899995803833,1043.88,neg
July,100.0,220.00000000000003,0.0,?,40.0,0.0,142.0,28.000000000000004,0.0,238.89999999999998,22.733333333333334,2.7904761904761903,5.8,2.25,35.5200004577637,?,?,?,?,?,?,?,168.259994506836,?,703.0899999999999,neg
July,270.0,270.0,0.0,?,7.000000000000001,0.0,196.0,28.999999999999996,0.0,238.89999999999998,22.733333333333334,2.7904761904761903,5.8,1.48,35.47,25.58,6.0,0.330000013113022,0.0700000002980232,0.879999995231628,0.0900000035762787,2.15000009536743,241.610000610352,8.1899995803833,703.0899999999999,neg
July,229.99999999999997,580.0,0.0,?,376.0,0.0,0.0,182.0,0.0,211.2,21.7,3.1285714285714294,77.0,1.5900000333786,35.8699989318848,?,?,?,?,?,?,?,162.940002441406,?,1875.0500000000002,neg
July,20.0,1920.0,30.0,?,1309.0,0.0,262.0,334.0,0.0,211.2,21.7,3.1285714285714294,77.0,0.81,31.07,23.95,8.5,0.819999992847443,0.0299999993294477,1.75,0.00999999977648258,2.99000000953674,233.570007324219,8.22000026702881,1875.0500000000002,neg
August,0.0,1130.0,20.0,?,832.0,0.0,68.0,227.99999999999997,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,1.29999995231628,34.560001373291,?,?,?,?,?,?,?,163.25,?,1738.2600000000007,neg
August,90.0,1380.0,330.0,?,727.0,0.0,204.0,422.0,0.0,213.29999999999998,20.423809523809524,2.8476190476190473,69.1,0.81,31.07,23.95,8.5,0.819999992847443,0.0299999993294477,1.75,0.00999999977648258,2.99000000953674,233.570007324219,8.22000026702881,1738.2600000000007,neg
August,10.0,630.0,10.0,?,308.0,23.0,160.0,125.0,0.0,237.1,22.214285714285715,2.900000000000001,24.5,1.28999996185303,35.1100006103516,?,?,?,?,?,?,?,159.5,?,1181.4999999999998,neg
August,30.0,1760.0000000000002,20.0,?,974.0,28.999999999999996,233.0,436.00000000000006,0.0,237.1,22.214285714285715,2.900000000000001,24.5,0.87,37.22,23.55,?,0.550000011920929,0.0700000002980232,1.13999998569489,0.0500000007450581,7.51999998092651,234.910003662109,8.06999969482422,1181.4999999999998,neg
August,0.0,580.0,0.0,?,490.00000000000006,23.0,23.0,34.0,0.0,252.6,23.91904761904762,3.076190476190477,0.2,0.490000009536743,35.9700012207031,?,?,?,?,?,?,?,155.119995117188,?,664.1200000000001,neg
August,280.0,600.0,0.0,?,174.0,145.0,247.00000000000003,28.999999999999996,0.0,252.6,23.91904761904762,3.076190476190477,0.2,0.87,37.22,23.55,?,0.550000011920929,0.0700000002980232,1.13999998569489,0.0500000007450581,7.51999998092651,234.910003662109,8.06999969482422,664.1200000000001,neg
September,10.0,280.0,0.0,?,211.0,11.0,46.0,11.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,1.22000002861023,36.6699981689453,?,?,?,?,?,?,?,154.179992675781,?,682.28,neg
September,20.0,270.0,20.0,?,174.0,7.000000000000001,51.0,36.0,0.0,203.29999999999998,20.404761904761905,3.2428571428571424,19.099999999999998,?,?,?,?,?,?,?,?,?,?,?,682.28,neg
September,0.0,819.9999999999999,0.0,?,473.00000000000006,256.0,74.0,6.0,0.0,172.20000000000002,18.29047619047619,3.076190476190477,74.2,0.990000009536743,37.810001373291,?,?,?,?,?,?,?,149.179992675781,?,1052.77,neg
September,0.0,480.0,0.0,?,167.0,233.0,51.0,15.0,0.0,172.20000000000002,18.29047619047619,3.076190476190477,74.2,0.4,37.23,22.94,9.0,0.430000007152557,0.0700000002980232,5.13000011444092,0.0399999991059303,2.34999990463257,206.779998779297,8.0600004196167,1052.77,neg
October,20.0,340.0,20.0,?,36.0,80.0,174.0,28.999999999999996,0.0,107.69999999999999,16.814285714285717,2.8619047619047615,166.0,0.4,37.23,22.94,9.0,0.430000007152557,0.0700000002980232,5.13000011444092,0.0399999991059303,2.34999990463257,206.779998779297,8.0600004196167,2276.1500000000005,neg
October,10.0,440.00000000000006,0.0,?,97.0,234.0,80.0,6.0,0.0,107.69999999999999,16.814285714285717,2.8619047619047615,166.0,0.48,37.25,22.95,14.0,0.699999988079071,0.0599999986588955,2.65000009536743,0.0599999986588955,10.5699996948242,183.110000610352,8.0600004196167,2276.1500000000005,neg
October,0.0,40.0,0.0,?,0.0,28.999999999999996,15.0,0.0,0.0,95.5,15.866666666666669,2.8476190476190473,162.1,0.79,37.35,19.87,4.0,1.67999994754791,0.180000007152557,3.32999992370605,0.0900000035762787,7.3899998664856,196.059997558594,8.11999988555908,3568.98,neg
